Group,REFID,CF_CODE10,Standard_Table,Systematic Name,Common Term,Acronym,Term Description,PART,CODE10,Description,DisplayName,Vendor_UOM,UOM_MDC,UOM_UCUM,Enum_Values,External_Sites,Vendor_ID,Vendor_Status,Vendor_Sort,Vendor_Comment,Vendor_VMD,Vendor_Discussion,General_Discussion,Tags
GASDLV_AR,MDC_CONC_GASDLV_AR_EXP,153012,"A.7.4.8","Concentration | Partial Pressure, Expiration | Ar, Gas | Gas Delivery System","Concentration airway argon expiratory (gas delivery system)",,"Concentration of argon in airway gas measured during expiration in the system conducting gas from the patient",2,21940," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_EXP ,,,,""," ",,,
GASDLV_AR,MDC_CONC_GASDLV_AR_INSP,153016,"A.7.4.8","Concentration | Partial Pressure, Inspiration | Ar, Gas | Gas Delivery System","Concentration airway argon inspiratory (gas delivery system)",,"Concentration of argon in airway gas measured during inspiration in the system conducting gas to the patient",2,21944," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_INSP ,,,,""," ",,,
GASMON_CO2,MDC_CONC_AWAY_CO2_EXP_PLATEAU_ALV_SLOPE,153320,"A.7.4.8","Concentration | PartialPressure, CO2, Alveolar Plateau, slope with respect to expired gas volume | Gas | Airway","Slope of the alveolar plateau CO2 concentration with respect to expired volume","S(III)","The slope of the CO2 concentration with respect to the expired gas volume during the alveolar plateau (Phase III) representing the emptying of alveoli with CO2-rich gas.  Method:  volumetric capnography.",2,22248," ", ," ",_UOM_CONC_AWAY_CO2_EXP_PLATEAU_ALV_SLOPE ,,,_GAS_MSMT_SITE_AWAY ,,,,"?, cm[H2O]/L?"," ",,,
GASMON_CO2,MDC_VOL_AWAY_TIDAL_CO2_EXP,153324,"A.7.4.8","Volume | Expiratory Phase | CO2, Gas | per breath (breath type not specified)","Expired CO2 volume","VeCO<sub>2</sub>","Volume of expired CO2 during each breath, breath type(s) not specified.",2,22252,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
GASMON_CO2,MDC_VOL_AWAY_TIDAL_CO2_INSP,153328,"A.7.4.8","Volume | Inspiratory Phase | CO2, Gas | per breath (breath type not specified)","Inspired CO2 volume","ViCO<sub>2</sub>","Volume of inspired CO2 during each breath, breath type(s) not specified.",2,22256,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
GASMON_HE,MDC_CONC_AWAY_HE,153040,"A.7.4.8","Concentration | PartialPressure | He, Gas | Airway","Concentration (or partial pressure) of helium in airway gas","%He, HE","Measured partial pressure of helium in airway gas",2,21968," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_HE,MDC_CONC_AWAY_HE_ET,153044,"A.7.4.8","Concentration | PartialPressure, Expiration | He, Gas | Airway","End tidal helium concentration (or partial pressure) in airway gas",,"Partial pressure of helium in airway gas measured at the end of expiration",2,21972," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_HE,MDC_CONC_AWAY_HE_EXP,153048,"A.7.4.8","Concentration | PartialPressure, Expiration | He, Gas | Airway","Expired helium concentration (or partial pressure) in airway gas",,"Partial pressure of helium in airway gas measured during expiration",2,21976," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_HE,MDC_CONC_AWAY_HE_INSP,153052,"A.7.4.8","Concentration | PartialPressure, Inspiration | He, Gas | Airway","Inspiratory helium concentration (or partial pressure) in airway gas",,"Partial pressure of helium in airway gas measured during inspiration",2,21980," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASDLV_HE,MDC_CONC_GASDLV_HE,153056,"A.7.4.8","Concentration | Partial Pressure | He, Gas | Gas Delivery System","Concentration helium (gas delivery system)",,"Concentration of helium in airway gas in the system conducting gas to and from the patient",2,21984," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE ,,,,""," ",,,
GASDLV_HE,MDC_CONC_GASDLV_HE_EXP,153060,"A.7.4.8","Concentration | Partial Pressure, Expiration | He, Gas | Gas Delivery System","Concentration airway helium expiratory (gas delivery system)",,"Concentration of helium in airway gas measured during expiration in the system conducting gas from the patient",2,21988," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_EXP ,,,,""," ",,,
GASDLV_HE,MDC_CONC_GASDLV_HE_INSP,153064,"A.7.4.8","Concentration | Partial Pressure, Inspiration | He, Gas | Gas Delivery System","Concentration airway helium inspiratory (gas delivery system)",,"Concentration of helium in airway gas measured during inspiration in the system conducting gas to the patient",2,21992," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_INSP ,,,,""," ",,,
GASDLV_HE,MDC_VOL_DELIV_HE_CASE,153068,"A.7.4.8","Volume | Case, Delivered | He, Gas","Helium gas delivered during a case",,"Volume of helium gas delivered during a case, to a single patient during a single procedure.",2,21996,,,,MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,,,,,,,,
GASDLV_HE,MDC_VOL_DELIV_HE_TOTAL,153072,"A.7.4.8","Volume | Total, Delivered | He, Gas","Total helium gas delivered",,"Total of helium gas delivered (potentially across multiple cases)",2,22000,,,,MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,,,,,,,,
GASMON_N2,MDC_CONC_AWAY_N2_EXP,153076,"A.7.4.8","Concentration | PartialPressure, Expiration | N2, Gas | Airway","Expired nitrogen concentration (or partial pressure) in airway gas",,"Partial pressure of nitrogen in airway gas measured during expiration",2,22004," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASDLV_N2,MDC_CONC_GASDLV_N2,153080,"A.7.4.8","Concentration | Partial Pressure | N2, Gas | Gas Delivery System","Concentration nitrogen (gas delivery system)",,"Concentration of nitrogen in airway gas in the system conducting gas to and from the patient",2,22008," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE ,,,,""," ",,,
GASDLV_N2,MDC_CONC_GASDLV_N2_EXP,153084,"A.7.4.8","Concentration | Partial Pressure, Expiration | N2, Gas | Gas Delivery System","Concentration airway nitrogen expiratory (gas delivery system)",,"Concentration of nitrogen in airway gas measured during expiration in the system conducting gas from the patient",2,22012," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_EXP ,,,,""," ",,,
GASDLV_N2,MDC_CONC_GASDLV_N2_INSP,153088,"A.7.4.8","Concentration | Partial Pressure, Inspiration | N2, Gas | Gas Delivery System","Concentration airway nitrogen inspiratory (gas delivery system)",,"Concentration of nitrogen in airway gas measured during inspiration in the system conducting gas to the patient",2,22016," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_INSP ,,,,""," ",,,
GASMON_NO,MDC_CONC_AWAY_NO,153096,"A.7.4.8","Concentration | PartialPressure | NO, Gas | Airway","Concentration (or partial pressure) of nitric oxide in airway gas","%Nitric Oxide","Measured partial pressure of nitric oxide in airway gas",2,22024," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_NO,MDC_CONC_AWAY_NO_ET,153100,"A.7.4.8","Concentration | PartialPressure, Expiration | NO, Gas | Airway","End tidal nitric oxide concentration (or partial pressure) in airway gas",,"Partial pressure of nitric oxide in airway gas measured at the end of expiration",2,22028," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_NO,MDC_CONC_AWAY_NO_EXP,153104,"A.7.4.8","Concentration | PartialPressure, Expiration | NO, Gas | Airway","Expired nitric oxide concentration (or partial pressure) in airway gas",,"Partial pressure of nitric oxide in airway gas measured during expiration",2,22032," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_NO,MDC_CONC_AWAY_NO_INSP,153108,"A.7.4.8","Concentration | PartialPressure, Inspiration | NO, Gas | Airway","Inspiratory nitric oxide concentration (or partial pressure) in airway gas",,"Partial pressure of nitric oxide in airway gas measured during inspiration",2,22036," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASDLV_NO,MDC_CONC_GASDLV_NO,153112,"A.7.4.8","Concentration | Partial Pressure | NO, Gas | Gas Delivery System","Concentration nitric oxide (gas delivery system)",,"Concentration of nitric oxide in airway gas in the system conducting gas to and from the patient",2,22040," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE ,,,,""," ",,,
GASDLV_NO,MDC_CONC_GASDLV_NO_EXP,153116,"A.7.4.8","Concentration | Partial Pressure, Expiration | NO, Gas | Gas Delivery System","Concentration airway nitric oxide expiratory (gas delivery system)",,"Concentration of nitric oxide in airway gas measured during expiration in the system conducting gas from the patient",2,22044," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_EXP ,,,,""," ",,,
GASDLV_NO,MDC_CONC_GASDLV_NO_INSP,153120,"A.7.4.8","Concentration | Partial Pressure, Inspiration | NO, Gas | Gas Delivery System","Concentration airway nitric oxide inspiratory (gas delivery system)",,"Concentration of nitric oxide in airway gas measured during inspiration in the system conducting gas to the patient",2,22048," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_INSP ,,,,""," ",,,
GASDLV_NO,MDC_VOL_DELIV_NO_CASE,153124,"A.7.4.8","Volume | Case, Delivered | NO, Gas","Nitric oxide gas delivered during a case",,"Volume of nitric oxide gas delivered during a case, to a single patient during a single procedure.",2,22052,,,,MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,,,,,,,,
GASDLV_NO,MDC_VOL_DELIV_NO_TOTAL,153128,"A.7.4.8","Volume | Total, Delivered | NO, Gas","Total nitric oxide gas delivered",,"Total volume of nitric oxide gas delivered (potentially across multiple cases)",2,22056,,,,MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,,,,,,,,
GASMON_NO,MDC_CONC_AWAY_NO2_ET,152104,"A.7.4.8","Concentration | PartialPressure, Expiration | NO2, Gas | Airway","End tidal nitrogen dioxide concentration (or partial pressure) in airway gas",,"Partial pressure of nitrogen dioxide in airway gas measured at the end of expiration",2,21032," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASDLV_NO2,MDC_CONC_GASDLV_NO2,152072,"A.7.4.8","Concentration | Partial Pressure | NO2, Gas | Gas Delivery System","Concentration NO2 (gas delivery system)",,"Concentration of nitrogen dioxide in airway gas in the system conducting gas to and from the patient",2,21000," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE ,,,,""," ",,,
GASDLV_NO2,MDC_CONC_GASDLV_NO2_EXP,152160,"A.7.4.8","Concentration | Partial Pressure, Expiration | NO2, Gas | Gas Delivery System","Concentration airway nitrogen dioxide expiratory (gas delivery system)",,"Concentration of nitrogen dioxide in airway gas measured during expiration in the system conducting gas from the patient",2,21088," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_EXP ,,,,""," ",,,
GASDLV_NO2,MDC_CONC_GASDLV_NO2_INSP,152220,"A.7.4.8","Concentration | Partial Pressure, Inspiration | NO2, Gas | Gas Delivery System","Concentration airway nitrogen dioxide inspiratory (gas delivery system)",,"Concentration of nitrogen dioxide in airway gas measured during inspiration in the system conducting gas to the patient",2,21148," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_INSP ,,,,""," ",,,
GASMON_O2,MDC_VOL_AWAY_TIDAL_O2_EXP,153332,"A.7.4.8","Volume | Expiratory Phase | O2, Gas | per breath (breath type not specified)","Expired O2 volume","VeO<sub>2</sub>","Volume of expired O2 during each breath, breath type(s) not specified.",2,22260,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
GASMON_O2,MDC_VOL_AWAY_TIDAL_O2_INSP,153336,"A.7.4.8","Volume | Inspiratory Phase | O2, Gas | per breath (breath type not specified)","Inspired O2 volume","ViO<sub>2</sub>","Volume of inspired O2 during each breath, breath type(s) not specified.",2,22264,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
GASMON_O2,MDC_CONC_AWAY_O2_DELTA,151744,"A.7.4.8","Concentration | Difference (PartialPressureInspiration, PartialPressureExpiration) | O2, Gas | Airway","O2 pressure difference","PI-EO<sub>2</sub>","Difference between inspiratory and expiratory partial pressures of oxygen in airway gas",2,20672," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_O2,MDC_AWAY_O2_DELTA,151744,,"Concentration | Difference(PartialPressureInspiration, PartialPressureExpiration) | O2, Gas | Airway","Respir. O2 pressure difference","PI-EO2","Difference between inspiratory and expiratory partial pressures of oxygen in airway gas",2,20672,,,,_UOM_CONC_GAS ,,,,,,,,,,,
GASDLV_O2,MDC_CONC_GASDLV_O2_DELTA,151912,"A.7.4.8","Concentration | Difference(Inspiration, Expiration) | O2, Gas | Ventilator","Diff. inspired and expired oxygen conc. (ventilator)","FI-EO<sub>2</sub>","Difference in oxygen concentration between inspiration and expiration during mechanical ventilation",2,20840," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE ,,,,""," ",,,
GASDLV_SUPPLY_O2,MDC_PRESS_O2_SUPPLY,153160,"A.7.4.8","Pressure | Supply, pipeline | O2, Gas","O2 supply (pipeline) pressure",,"O2 supply (pipeline) pressure",2,22088," ", ," ",_UOM_PRESS_MEDGAS ,,,,,,,""," ",,,
GASDLV_SUPPLY_O2,MDC_PRESS_O2_CYL,153164,"A.7.4.8","Pressure | Cylinder | O2, Gas","O2 cylinder pressure",,"O2 cylinder pressure",2,22092," ", ," ",_UOM_PRESS_MEDGAS ,,,,,,,""," ",,,
GASDLV_SUPPLY_O2,MDC_PRESS_O2_CYL_2,153168,"A.7.4.8","Pressure | Cylinder, 2nd | O2, Gas","O2 cylinder #2 pressure",,"O2 #2 cylinder pressure",2,22096," ", ," ",_UOM_PRESS_MEDGAS ,,,,,,,""," ",,,
GASMON_XE,MDC_CONC_AWAY_XE,153172,"A.7.4.8","Concentration | PartialPressure | Xe, Gas | Airway","Concentration (or partial pressure) of xenon in airway gas","%Xe, Xe","Measured partial pressure of xenon in airway gas",2,22100," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_XE,MDC_CONC_AWAY_XE_ET,153176,"A.7.4.8","Concentration | PartialPressure, Expiration | Xe, Gas | Airway","End tidal xenon concentration (or partial pressure) in airway gas",,"Partial pressure of xenon in airway gas measured at the end of expiration",2,22104," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_XE,MDC_CONC_AWAY_XE_EXP,153180,"A.7.4.8","Concentration | PartialPressure, Expiration | Xe, Gas | Airway","Expired xenon concentration (or partial pressure) in airway gas",,"Partial pressure of xenon in airway gas measured during expiration",2,22108," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASMON_XE,MDC_CONC_AWAY_XE_INSP,153184,"A.7.4.8","Concentration | PartialPressure, Inspiration | Xe, Gas | Airway","Inspiratory xenon concentration (or partial pressure) in airway gas",,"Partial pressure of xenon in airway gas measured during inspiration",2,22112," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_AWAY ,,,,""," ",,,
GASDLV_XE,MDC_CONC_GASDLV_XE,153188,"A.7.4.8","Concentration | Partial Pressure | Xe, Gas | Gas Delivery System","Concentration xenon (gas delivery system)",,"Concentration of xenon in airway gas in the system conducting gas to and from the patient",2,22116," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE ,,,,""," ",,,
GASDLV_XE,MDC_CONC_GASDLV_XE_EXP,153192,"A.7.4.8","Concentration | Partial Pressure, Expiration | Xe, Gas | Gas Delivery System","Concentration airway xenon expiratory (gas delivery system)",,"Concentration of xenon in airway gas measured during expiration in the system conducting gas from the patient",2,22120," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_EXP ,,,,""," ",,,
GASDLV_XE,MDC_CONC_GASDLV_XE_INSP,153196,"A.7.4.8","Concentration | Partial Pressure, Inspiration | Xe, Gas | Gas Delivery System","Concentration airway xenon inspiratory (gas delivery system)",,"Concentration of xenon in airway gas measured during inspiration in the system conducting gas to the patient",2,22124," ", ," ",_UOM_CONC_GAS ,,,_GAS_MSMT_SITE_INSP ,,,,""," ",,,
GASDLV_XE,MDC_VOL_DELIV_XE_CASE,153200,"A.7.4.8","Volume | Case, Delivered | Xe, Gas","Xenon gas delivered during a case",,"Volume of xenon gas delivered during a case, to a single patient during a single procedure.",2,22128,,,,MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,,,,,,,,
GASDLV_XE,MDC_VOL_DELIV_XE_TOTAL,153204,"A.7.4.8","Volume | Total, Delivered | Xe, Gas","Total xenon gas delivered",,"Total volume of xenon gas delivered (potentially across multiple cases)",2,22132,,,,MDC_DIM_L MDC_DIM_MILLI_L,L mL,,,,,,,,,,
NEB_DEV_TYPE,MDC_NEB_DEV_TYPE,184408,"A.7.4.12","Type | | Device | Nebulizer","Nebulizer type",,"Specifies the nebulizer type, such as an aerosolizer (using a micro pump) or pneumatic (using an external air or oxygen supply).",2,53336," ", ," ",,,AEROSOLIZER  PNEUMATIC,,,,,""," ",,,
NEB_DEV_STATUS,MDC_NEB_DEV_STATUS,184409,"A.7.4.12","Status | Operational | Device | Nebulizer","Nebulizer status",,"Specifies the nebulizer operational status, such as nebulizer on/off, nebulizer failure, no nebulizer, nebulizer not connected and other information.",2,53337," ", ," ",,,OFF NOT_PRESENT NOT_CONNECTED FAILURE ON,,,,,""," ",,,
NEB_DLV_CYCLES,MDC_NEB_CYCLES_REMAIN,153360,"A.7.4.12","Count, cycles | Remaining | Nebulization | Nebulizer","Remaining number of cycles",,"Number of cycles remaining, including the current cycle.  Transitions to zero when delivery completed.",2,22288,,,,MDC_DIM_DIMLESS,1 {unitless} {count},,,,,,,,,,
NEB_TIME_REMAIN,MDC_NEB_TIME_PD_REMAIN_CURR_CYCLE,153364,"A.7.4.12","Duration | Delivery | Remaining nebulization time, current cycle | Nebulization | Nebulizer","Remaining nebulization time for current cycle",,"Remaining nebulization time for current cycle.  Transitions to zero at the start of the pause interval when delivery for the current cycle is completed",2,22292,,,,MDC_DIM_MIN,min,,,,,,,,,,
NEB_TIME_REMAIN,MDC_NEB_TIME_PD_REMAIN_TOTAL,153368,"A.7.4.12","Duration | Delivery | Remaining nebulization time, total | Nebulization | Nebulizer","Total remaining nebulization time for current set of delivery cycles",,"Total remaining nebulization delivery time for current set of delivery cycles (does not include pause time).",2,22296,,,,MDC_DIM_MIN,min,,,,,,,,,,
NEB_TIME_ELAPSED,MDC_NEB_TIME_PD_ELAPSED_CURR_CYCLE,153372,"A.7.4.12","Duration | Elapsed nebulization time, current cycle | Nebulization | Nebulizer","Elapsed nebulization time for current cycle",,"Elapsed time that fluid has been nebulized for current cycle.",2,22300,,,,MDC_DIM_MIN,min,,,,,,,,,,
NEB_TIME_ELAPSED,MDC_NEB_TIME_PD_ELAPSED_TOTAL,153376,"A.7.4.12","Volume | Elapsed nebulization time, total | Nebulization | Nebulizer","Total elapsed nebulization time for current set of delivery cycles",,"Total elapsed time that fluid that has been nebulized for current set of delivery cycles.",2,22304,,,,MDC_DIM_MIN,min,,,,,,,,,,
NEB_VOL_REMAIN,MDC_NEB_VOL_FLUID_REMAIN_CURR_CYCLE,153380,"A.7.4.12","Volume | Remaining fluid to be nebulized, current cycle | Nebulization | Nebulizer","Remaining fluid to be nebulized for current cycle",,"Estimated remaining volume of fluid to be nebulized for current cycle.",2,22308,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
NEB_VOL_REMAIN,MDC_NEB_VOL_FLUID_REMAIN_TOTAL,153384,"A.7.4.12","Volume | Remaining fluid to be nebulized, total | Nebulization | Nebulizer","Total remaining fluid to be nebulized for current set of delivery cycles",,"Estimated total remaining volume of fluid to be nebulized for current set of delivery cycles.",2,22312,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
NEB_VOL_DLVD,MDC_NEB_VOL_FLUID_DELIV_CURR_CYCLE,153388,"A.7.4.12","Volume | Fluid nebulized, current cycle | Nebulization | Nebulizer","Volume of fluid that has been nebulized for current cycle",,"Estimated volume of fluid that has been nebulized for current cycle.",2,22316,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
NEB_VOL_DLVD,MDC_NEB_VOL_FLUID_DELIV_TOTAL,153392,"A.7.4.12","Volume | Fluid nebulized, total | Nebulization | Nebulizer","Total volume of fluid that has been nebulized for current set of delivery cycles",,"Estimated volume of fluid that has been nebulized for current set of delivery cycles.",2,22320,,,,MDC_DIM_MILLI_L,mL,,,,,,,,,,
NEB_VENT_FLOW,MDC_VENT_FLOW_NEBULIZER,153396,"A.7.4.12","Flow, additional | Inspiratory airway | Gas | Nebulizer, pneumatic","Nebulizer Flow",,"Additional inspiratory gas flow due to pneumatic nebulizer, externally indicated by a wall flow meter or other sensor.  This information can be manually or automatically entered and typically requires compensation by the ventilator.",2,22324,,,,MDC_DIM_L_PER_SEC MDC_DIM_MILLI_L_PER_MIN,L/s mL/min,,,,,,,,,,
BLD_GAS_SpO2_HB_O2,MDC_PULS_OXIM_CONC_HB_O2_ART_CALC,160280,"A.7.5.1","Concentration | Oxygen content, total, bound and unbound to hemoglobin | ArterialBlood | FluidChemistry, Pulse Oximetry","(Estimated) Arterial Oxygen Content","Sp-OC CaO2","An estimate of the amount of oxygen bound to hemoglobin plus the amount of oxygen dissolved in arterial blood (not bound to hemoglobin).",2,29208," ", ," ",MDC_DIM_MILLI_L_PER_DL,mL/dL mL{O2}/dL,,_BODY_SITE_SPO2 ,,,,""," ",,,
BLD_GAS_SpO2_HB_CO,MDC_PULS_OXIM_HB_CO_ART,160284,"A.7.5.1","Concentration | Carboxyhemoglobin | ArterialBlood | FluidChemistry, Pulse Oximetry","Arterial blood carboxyhemoglobin concentration","Sp-CO","Carboxyhemoglobin concentration in the arterial blood, measured by pulse oximetry.",2,29212," ", ," ",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,,,,""," ",,,
BLD_GAS_SpO2_HB_MET,MDC_PULS_OXIM_HB_MET_ART,160288,"A.7.5.1","Concentration | Methemoglobin | ArterialBlood | FluidChemistry, Pulse Oximetry","Arterial blood methemoglobin concentration","Sp-Met","Methemoglobin concentration in the arterial blood, measured by pulse oximetry.",2,29216," ", ," ",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,,,,""," ",,,
BLD_GAS_SpO2_HB_TOTAL,MDC_PULS_OXIM_HB_TOTAL_ART,160292,"A.7.5.1","Concentration | Hb, total | ArterialBlood | FluidChemistry, Pulse Oximetry","Arterial blood hemoglobin concentration","Sp-Hb","Total Hemoglobin concentration in the arterial blood, measured by pulse oximetry.",2,29220," ", ," ",MDC_DIM_MILLI_MOLE_PER_L MDC_DIM_X_G_PER_DL MDC_DIM_X_G_PER_L,mmol/L g/dL g/L,,_BODY_SITE_SPO2 ,,,,""," ",,,
BLD_GAS_SpO2_ART_PREDUCTAL,MDC_PULS_OXIM_SAT_O2_ART_PREDUCTAL,160296,"A.7.5.1","Concentration | Saturation, Oxygen | ArterialBlood, Preductal | FluidChemistry, Pulse Oximetry","Preductal SpO2",,"Preductal oxygen saturation measured at a site that receives blood flow from the aorta before the level of the ductus arteriosus (see Note 1).",2,29224," ", ," ",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,,,,""," ",,,
BLD_GAS_SpO2_ART_POSTDUCTAL,MDC_PULS_OXIM_SAT_O2_ART_POSTDUCTAL,160300,"A.7.5.1","Concentration | Saturation, Oxygen | ArterialBlood, Postductal | FluidChemistry, Pulse Oximetry","Postductal SpO2",,"Postductal oxygen saturation is measured at a site that receives blood flow from the aorta after the level of the ductus arteriosus (see Note 2).",2,29228," ", ," ",MDC_DIM_PERCENT,%,,_BODY_SITE_SPO2 ,,,,""," ",,,
BLD_GAS_SpO2_ART_PRE_POST_DIFF,MDC_PULS_OXIM_SAT_O2_ART_PRE_POST_DIFF,160304,"A.7.5.1","Concentration | Saturation, Oxygen | ArterialBlood, (Preductal, Postductal) difference | FluidChemistry, Pulse Oximetry","Pre-postductal SpO2 difference",,"The difference between preductal and postductal oxygen saturation measurement (see Note 3).",2,29232,,,,MDC_DIM_PERCENT,%,,,,,,,,,,
BLD_GAS_SpO2_SQI,MDC_SPO2_SIGNAL_QUALITY_INDEX,160324,"A.7.5.1","Index | SignalQuality, SpO2 | ArterialBlood | FluidChemistry, Pulse Oximetry","SPO2 Signal Quality Index","SpO<sub>2</sub>-SQI","SpO2 Signal Quality Index, an indication of overall signal quality for calculating SpO2 and other values using pulse oximetry.",2,29252," ", ," ",MDC_DIM_DIMLESS MDC_DIM_PERCENT,1 {unitless} %,,_BODY_SITE_SPO2 ,,,,""," ",,,
CNS_EEG,MDC_EEG_PAROX_CRTX_BURST_CNT,156241,"A.7.8.1","Count, Pattern | ParoxysmalActivity, Burst | Cortex, EEG | CNS","Burst Count",,"Epileptic or potentially epileptogenic activity identifiers, burst count",2,25169,,,,MDC_DIM_DIMLESS,1 {unitless} {count},,,,,,,,,,
CNS_EEG,MDC_EEG_PAROX_CRTX_BURST_RATE,156242,"A.7.8.1","Rate, Pattern | ParoxysmalActivity, Burst | Cortex, EEG | CNS","Burst Rate",,"Epileptic or potentially epileptogenic activity identifiers, burst rate",2,25170,,,,MDC_DIM_PER_MIN,/min 1/min {count}/min,,,,,,,,,,
CNS_EEG,MDC_EEG_PAROX_CRTX_SPK_CNT,154977,"A.7.8.1","Count, Pattern | ParoxysmalActivity, Spike | Cortex, EEG | CNS","Spike Count",,"Epileptic or potentially epileptogenic activity identifiers, spike count",2,23905,,,,MDC_DIM_DIMLESS,1 {unitless} {count},,,,,,,,,,
CNS_EEG_PSI,MDC_EEG_PATIENT_STATE_INDEX,153660,"A.7.8.1","Index | Patient State Index | Cortex, EEG | CNS","Patient State Index","PSI","A computed EEG index used to help assess the depth of sedation and anesthesia based on a multivariate combination of EEG variables.",2,22588," ", ," ",MDC_DIM_PERCENT,%,,_BODY_SITE_EEG ,,,,""," ",,,
BODY,MDC_MASS_BODY_EST_IBW,188796,"A.7.11.1","Mass | Estimated | | Body, Ideal ","Predicted Body Weight","IBW, PBW","Ideal body weight (IBW), an estimate based solely on patient height using the Devine Formula (1974):<br/><i>Male (in kg):  50.0 + 2.3 kg per inch over 5 feet</i><br/><i>Female (in kg):  45.5 + 2.3 kg per inch over 5 fee</i>t<b><br/></b>The Devine formula can be re-expressed using other units-of-measure.  Also called the Predicted Body Weight.",2,57724," ", ," ",MDC_DIM_G MDC_DIM_KILO_G MDC_DIM_LB MDC_DIM_OZ,g kg [lb_av] [oz_av],,,,,,""," ",,,
BODY,MDC_MASS_BODY_EST_ABW,188800,"A.7.11.1","Mass | Estimated | | Body, Adjusted","Adjusted Body Weight","ABW","Adjusted Body Weight, an estimate based on the IBW and following rule:<br/><i>If the actual body weight is greater than 30% of the calculated IBW (all in kg), the adjusted body weight (ABW) estimate is:</i><br/><i>ABW = IBW + 0.4 (actual weight - IBW)</i>",2,57728," ", ," ",MDC_DIM_G MDC_DIM_KILO_G MDC_DIM_LB MDC_DIM_OZ,g kg [lb_av] [oz_av],,,,,,""," ",,,
INFANT_HYBRID_MICROENV,MDC_MICROENV_HEATER_HEAT_SINK_TEMP,184308,"A.7.12.1","Temperature | | Heat Sink, Heater | Incubator, Microenvironment","Incubator heater heat sink temperature",,"Incubator heater heat sink and fin assembly temperature",2,53236,,,,MDC_DIM_DEGC MDC_DIM_FAHR,Cel [degF],,,,,,"
		",,,,
